Date,Open,High,Low,Close,Adj Close,Volume
2016-12-14,67.386497,67.574997,67.386497,67.386497,67.386497,0
2016-12-15,67.769997,67.900002,67.468002,67.820000,67.820000,0
2016-12-16,67.849998,67.870003,67.730003,67.845001,67.845001,0
2016-12-19,67.834999,67.879997,67.699997,67.834999,67.834999,0
2016-12-20,67.840302,68.098701,67.797997,67.840202,67.840202,0
2016-12-21,67.769997,68.025497,67.769997,67.897003,67.897003,0
2016-12-22,67.833000,68.027901,67.820000,67.825500,67.825500,0
2016-12-23,67.835503,67.940002,67.730003,67.837997,67.837997,0
2016-12-26,67.830803,67.834999,67.699997,67.830803,67.830803,0
2016-12-27,67.809998,68.063004,67.739998,67.772003,67.772003,0
2016-12-28,67.964996,68.249100,67.945000,67.968002,67.968002,0
2016-12-29,68.199997,68.245499,67.949997,68.205002,68.205002,0
2016-12-30,67.930496,67.989998,67.839996,67.932999,67.932999,0
2017-01-02,67.944801,68.239998,67.900002,67.944801,67.944801,0
2017-01-03,68.135002,68.430000,68.038002,68.133904,68.133904,0
2017-01-04,68.269997,68.279999,67.934502,68.269798,68.269798,0
2017-01-05,67.885002,67.990501,67.714996,67.885498,67.885498,0
2017-01-06,67.737999,68.101997,67.733498,67.733002,67.733002,0
2017-01-09,68.132599,68.273003,68.089996,68.142601,68.142601,0
2017-01-10,68.094398,68.264000,67.977997,68.097000,68.097000,0
2017-01-11,68.315002,68.492996,68.167999,68.318001,68.318001,0
2017-01-12,68.139999,68.188004,67.949997,68.139999,68.139999,0
2017-01-13,68.129997,68.269997,68.070000,68.129501,68.129501,0
2017-01-16,68.157799,68.269997,68.059998,68.157799,68.157799,0
2017-01-17,68.095001,68.148003,67.903000,68.094597,68.094597,0
2017-01-18,67.890503,68.110001,67.879997,67.899498,67.899498,0
2017-01-19,68.225502,68.290001,68.080002,68.197998,68.197998,0
2017-01-20,68.089996,68.269997,68.010002,68.090302,68.090302,0
2017-01-23,68.072197,68.212997,67.989998,68.077202,68.077202,0
2017-01-24,68.055496,68.169998,68.035301,68.051399,68.051399,0
2017-01-25,68.164703,68.182999,68.029999,68.164497,68.164497,0
2017-01-26,67.965500,68.222000,67.959999,67.973000,67.973000,0
2017-01-27,68.145500,68.224998,68.008003,68.149002,68.149002,0
2017-01-30,68.109901,68.109901,67.730003,68.110001,68.110001,0
2017-01-31,67.825500,67.892998,67.320000,67.820999,67.820999,0
2017-02-01,67.469398,67.678001,67.405296,67.501602,67.501602,0
2017-02-02,67.394997,67.498001,67.168297,67.395401,67.395401,0
2017-02-03,67.265602,67.419998,67.029999,67.265602,67.265602,0
2017-02-06,67.168198,67.239998,67.110001,67.157303,67.157303,0
2017-02-07,67.195000,67.449997,67.194603,67.195297,67.195297,0
2017-02-08,67.349998,67.389999,66.934998,67.340500,67.340500,0
2017-02-09,66.955002,67.065002,66.650002,66.964302,66.964302,0
2017-02-10,66.735001,66.974998,66.735001,66.745300,66.745300,0
2017-02-13,66.840698,67.032997,66.820000,66.843697,66.843697,0
2017-02-14,66.941704,66.974998,66.760002,66.915398,66.915398,0
2017-02-15,66.775002,66.978302,66.775002,66.775902,66.775902,0
2017-02-16,66.875000,67.074997,66.849998,66.865501,66.865501,0
2017-02-17,67.165001,67.165001,66.980003,67.164803,67.164803,0
2017-02-20,67.065498,67.095001,66.879997,67.065201,67.065201,0
2017-02-21,66.970001,67.004997,66.919998,66.964996,66.964996,0
2017-02-22,66.964996,67.004997,66.870003,66.965103,66.965103,0
2017-02-23,66.894997,66.970001,66.639999,66.914299,66.914299,0
2017-02-24,66.682800,66.709999,66.519997,66.682800,66.682800,0
2017-02-27,66.635002,66.763000,66.635002,66.635002,66.635002,0
2017-02-28,66.735001,66.807999,66.589996,66.693199,66.693199,0
2017-03-01,66.705002,66.889999,66.704597,66.705101,66.705101,0
2017-03-02,66.690002,66.858002,66.669998,66.858002,66.858002,0
2017-03-03,66.845001,66.885002,66.739998,66.845100,66.845100,0
2017-03-06,66.709999,66.779999,66.599998,66.773003,66.773003,0
2017-03-07,66.644997,66.695000,66.580002,66.664703,66.664703,0
2017-03-08,66.625000,66.830002,66.612999,66.616203,66.616203,0
2017-03-09,66.815002,66.852997,66.599998,66.764999,66.764999,0
2017-03-10,66.709999,66.769997,66.539803,66.680496,66.680496,0
2017-03-13,66.485001,66.580002,66.110001,66.485001,66.485001,0
2017-03-14,66.157501,66.239998,65.727501,66.170097,66.170097,0
2017-03-15,65.764999,65.781700,65.400002,65.775101,65.775101,0
2017-03-16,65.620499,65.628502,65.209999,65.620499,65.620499,0
2017-03-17,65.364998,65.642998,65.349998,65.404503,65.404503,0
2017-03-20,65.468102,65.470001,65.300003,65.468102,65.468102,0
2017-03-21,65.305000,65.440002,65.180000,65.335297,65.335297,0
2017-03-22,65.559998,65.584999,65.336998,65.495003,65.495003,0
2017-03-23,65.370003,65.550003,65.364998,65.364998,65.364998,0
2017-03-24,65.425003,65.504997,65.339996,65.444397,65.444397,0
2017-03-27,65.417999,65.417999,64.930000,65.393097,65.393097,0
2017-03-28,64.987999,65.139999,64.987999,65.044998,65.044998,0
2017-03-29,65.139999,65.139999,64.809998,65.110001,65.110001,0
2017-03-30,64.858002,64.980003,64.739998,64.779999,64.779999,0
2017-03-31,64.850502,64.968002,64.764999,64.790001,64.790001,0
2017-04-03,64.852997,65.080002,64.730003,64.796700,64.796700,0
2017-04-04,64.977997,65.192497,64.839996,64.877502,64.877502,0
2017-04-05,65.070297,65.190002,64.864998,65.050003,65.050003,0
2017-04-06,65.010002,65.095001,64.504997,65.040001,65.040001,0
2017-04-07,64.596298,64.805000,64.150002,64.580002,64.580002,0
2017-04-10,64.260300,64.589996,64.260002,64.260002,64.260002,0
2017-04-11,64.585297,64.720001,64.410004,64.574997,64.574997,0
2017-04-12,64.629997,64.739998,64.528000,64.629997,64.629997,0
2017-04-13,64.500000,64.570000,64.254997,64.500000,64.500000,0
2017-04-14,64.435501,64.569801,64.320000,64.449997,64.449997,0
2017-04-17,64.435501,64.488297,64.300003,64.453697,64.453697,0
2017-04-18,64.410004,64.639999,64.239998,64.408302,64.408302,0
2017-04-19,64.588303,64.660004,64.504997,64.570000,64.570000,0
2017-04-20,64.640297,64.720001,64.557999,64.646698,64.646698,0
2017-04-21,64.612999,64.699997,64.542999,64.660004,64.660004,0
2017-04-24,64.640297,64.642998,64.379997,64.639999,64.639999,0
2017-04-25,64.483002,64.483002,64.199997,64.389999,64.389999,0
2017-04-26,64.320000,64.363297,63.928001,64.349998,64.349998,0
2017-04-27,64.019997,64.160004,63.967999,64.019997,64.019997,0
2017-04-28,64.089996,64.355003,64.050003,64.059998,64.059998,0
2017-05-01,64.280502,64.282997,64.199997,64.258301,64.258301,0
2017-05-02,64.245499,64.250000,64.089996,64.180000,64.180000,0
2017-05-03,64.157997,64.184998,64.059998,64.070000,64.070000,0
2017-05-04,64.157997,64.250000,64.150002,64.209999,64.209999,0
2017-05-05,64.204697,64.389999,64.160004,64.169998,64.169998,0
2017-05-08,64.307999,64.349998,64.180000,64.307999,64.307999,0
2017-05-09,64.352997,64.690002,64.349998,64.411797,64.411797,0
2017-05-10,64.665298,64.675003,64.519997,64.639999,64.639999,0
2017-05-11,64.527496,64.580002,64.324997,64.550003,64.550003,0
2017-05-12,64.389999,64.394997,64.120003,64.360001,64.360001,0
2017-05-15,64.236000,64.236000,64.019997,64.165497,64.165497,0
2017-05-16,64.038300,64.142998,63.990002,64.038300,64.038300,0
2017-05-17,64.035500,64.180000,63.880001,63.900002,63.900002,0
2017-05-18,64.230003,65.139999,64.220001,64.230003,64.230003,0
2017-05-19,64.870499,65.010002,64.529999,64.871101,64.871101,0
2017-05-22,64.448799,64.599998,64.440002,64.448502,64.448502,0
2017-05-23,64.500298,64.888000,64.500198,64.500198,64.500198,0
2017-05-24,64.885498,64.947998,64.689598,64.885201,64.885201,0
2017-05-25,64.760498,64.760498,64.449997,64.760101,64.760101,0
2017-05-26,64.545502,64.629997,64.410004,64.545403,64.545403,0
2017-05-29,64.500504,64.589996,64.449997,64.513199,64.513199,0
2017-05-30,64.530502,64.688004,64.508598,64.508598,64.508598,0
2017-05-31,64.615303,64.616501,64.360001,64.618599,64.618599,0
2017-06-01,64.500504,64.529999,64.384003,64.500099,64.500099,0
2017-06-02,64.471001,64.495003,64.220001,64.372299,64.372299,0
2017-06-05,64.405502,64.405502,64.250000,64.404999,64.404999,0
2017-06-06,64.345001,64.500000,64.284897,64.344002,64.344002,0
2017-06-07,64.422997,64.500000,64.297997,64.420502,64.420502,0
2017-06-08,64.425499,64.445000,64.199997,64.418297,64.418297,0
2017-06-09,64.240501,64.360001,64.167999,64.243896,64.243896,0
2017-06-12,64.376999,64.485001,64.237999,64.376999,64.376999,0
2017-06-13,64.470001,64.489998,64.328003,64.469101,64.469101,0
2017-06-14,64.340302,64.372597,64.019997,64.357498,64.357498,0
2017-06-15,64.227997,64.730003,64.150002,64.165802,64.165802,0
2017-06-16,64.555298,64.760002,64.398003,64.559998,64.559998,0
2017-06-19,64.454498,64.470001,64.339996,64.394997,64.394997,0
2017-06-20,64.485497,64.650002,64.413002,64.487602,64.487602,0
2017-06-21,64.532997,64.680000,64.480003,64.530502,64.530502,0
2017-06-22,64.540298,64.620003,64.447998,64.541603,64.541603,0
2017-06-23,64.595001,64.599998,64.419998,64.591003,64.591003,0
2017-06-26,64.495499,64.498001,64.389999,64.498001,64.498001,0
2017-06-27,64.425499,64.528000,64.400002,64.421303,64.421303,0
2017-06-28,64.468002,64.650002,64.468002,64.524803,64.524803,0
2017-06-29,64.515503,64.730003,64.404999,64.511902,64.511902,0
2017-06-30,64.653000,64.839996,64.571503,64.785103,64.785103,0
2017-07-03,64.610497,64.889999,64.605003,64.606796,64.606796,0
2017-07-04,64.835503,64.900002,64.690002,64.842697,64.842697,0
2017-07-05,64.780502,64.900002,64.667999,64.768898,64.768898,0
2017-07-06,64.790497,64.800003,64.680000,64.791397,64.791397,0
2017-07-07,64.715500,64.760002,64.500000,64.713303,64.713303,0
2017-07-10,64.615501,64.615501,64.410004,64.611702,64.611702,0
2017-07-11,null,null,null,null,null,null
2017-07-12,64.555496,64.570000,64.349998,64.525597,64.525597,0
2017-07-13,64.468002,64.484200,64.339996,64.364998,64.364998,0
2017-07-14,64.450500,64.474998,64.227501,64.425797,64.425797,0
2017-07-17,64.416000,64.416000,64.254997,64.267303,64.267303,0
2017-07-18,64.329803,64.362999,64.257500,64.330002,64.330002,0
2017-07-19,64.308998,64.339996,64.256104,64.306297,64.306297,0
2017-07-20,64.260498,64.447998,64.260002,64.263298,64.263298,0
2017-07-21,64.365501,64.440002,64.290001,64.324997,64.324997,0
2017-07-24,64.377998,64.480003,64.303001,64.461098,64.461098,0
2017-07-25,64.365303,64.440002,64.337997,64.365097,64.365097,0
2017-07-26,64.377998,64.449997,64.309998,64.446999,64.446999,0
2017-07-27,64.344597,64.344704,64.050003,64.344704,64.344704,0
2017-07-28,64.117996,64.250000,64.080002,64.184998,64.184998,0
2017-07-31,64.105499,64.212997,64.050003,64.123497,64.123497,0
2017-08-01,64.190002,64.190002,64.035698,64.189499,64.189499,0
2017-08-02,64.085503,64.129997,63.610001,64.055801,64.055801,0
2017-08-03,63.640301,63.730000,63.563000,63.640598,63.640598,0
2017-08-04,63.695499,63.750000,63.573002,63.696999,63.696999,0
2017-08-07,63.665501,63.869999,63.660000,63.665100,63.665100,0
2017-08-08,63.830502,63.860001,63.612999,63.830101,63.830101,0
2017-08-09,63.682499,63.910000,63.682499,63.702900,63.702900,0
2017-08-10,63.850498,64.169998,63.840000,63.887699,63.887699,0
2017-08-11,64.087997,64.254997,64.029999,64.138603,64.138603,0
2017-08-14,64.130501,64.150002,63.939999,64.081001,64.081001,0
2017-08-15,64.082001,64.245003,63.849998,64.174301,64.174301,0
2017-08-16,64.257500,64.349998,64.139999,64.263000,64.263000,0
2017-08-17,64.163002,64.194000,63.990002,64.160500,64.160500,0
2017-08-18,64.160500,64.220001,64.078003,64.188904,64.188904,0
2017-08-21,64.085503,64.148003,64.004997,64.075897,64.075897,0
2017-08-22,64.102997,64.160004,64.057999,64.157501,64.157501,0
2017-08-23,64.062500,64.138000,64.019997,64.057503,64.057503,0
2017-08-24,64.035500,64.080002,64.000000,64.004997,64.004997,0
2017-08-25,64.035500,64.080002,63.869999,64.035004,64.035004,0
2017-08-28,63.998001,63.998001,63.770000,63.995499,63.995499,0
2017-08-29,63.897999,64.028000,63.791302,63.789299,63.789299,0
2017-08-30,64.005501,64.010002,63.873001,63.986801,63.986801,0
2017-08-31,63.980499,64.110001,63.888000,63.976200,63.976200,0
2017-09-01,63.925499,64.043999,63.830002,63.911900,63.911900,0
2017-09-04,64.017998,64.160004,63.880001,64.015503,64.015503,0
2017-09-05,64.030502,64.153000,63.990002,64.026299,64.026299,0
2017-09-06,64.100304,64.269997,64.057503,64.099998,64.099998,0
2017-09-07,64.050499,64.050499,63.886200,64.015404,64.015404,0
2017-09-08,64.008003,64.008003,63.770000,63.950100,63.950100,0
2017-09-11,63.778000,64.010002,63.775002,63.931000,63.931000,0
2017-09-12,63.925499,64.059998,63.919998,63.980000,63.980000,0
2017-09-13,64.021500,64.144997,63.869999,63.987598,63.987598,0
2017-09-14,64.002998,64.290001,64.002998,64.115097,64.115097,0
2017-09-15,64.112503,64.160004,64.040001,64.154999,64.154999,0
2017-09-18,64.100502,64.190002,64.000000,64.120201,64.120201,0
2017-09-19,64.214996,64.349998,64.123001,64.214699,64.214699,0
2017-09-20,64.290497,64.440002,64.220001,64.298698,64.298698,0
2017-09-21,64.283501,65.059998,64.283501,64.283699,64.283699,0
2017-09-22,64.800499,65.199997,64.767998,64.802299,64.802299,0
2017-09-25,64.788002,65.279999,64.730003,64.890999,64.890999,0
2017-09-26,65.264999,65.506699,65.070000,65.265099,65.265099,0
2017-09-27,65.450500,65.779999,65.334999,65.349998,65.349998,0
2017-09-28,65.525002,65.889999,65.379997,65.525002,65.525002,0
2017-09-29,65.462997,65.474998,65.239998,65.360001,65.360001,0
2017-10-02,65.300499,65.610001,65.275002,65.293297,65.293297,0
2017-10-03,65.303001,65.680000,65.303001,65.571701,65.571701,0
2017-10-04,65.475502,65.475502,64.949997,65.443100,65.443100,0
2017-10-05,65.020500,65.220001,64.970001,65.019501,65.019501,0
2017-10-06,65.205002,65.579498,65.114998,65.209999,65.209999,0
2017-10-09,65.390503,65.449997,65.273003,65.414200,65.414200,0
2017-10-10,65.415001,65.419998,65.120003,65.414597,65.414597,0
2017-10-11,65.250298,65.320000,65.125000,65.238899,65.238899,0
2017-10-12,65.150497,65.245003,64.989998,65.205399,65.205399,0
2017-10-13,65.050499,65.050499,64.650002,65.045998,65.045998,0
2017-10-16,64.690002,64.764999,64.665001,64.672997,64.672997,0
2017-10-17,64.690002,65.040001,64.690002,64.694603,64.694603,0
2017-10-18,65.023003,65.153000,64.894997,64.928703,64.928703,0
2017-10-19,65.045502,65.114998,64.940002,65.040100,65.040100,0
2017-10-20,64.987999,65.089996,64.904198,64.904602,64.904602,0
2017-10-23,65.032997,65.089996,64.983002,65.104103,65.104103,0
2017-10-24,65.012497,65.239998,64.892998,65.034897,65.034897,0
2017-10-25,65.079498,65.205002,64.754997,65.079498,65.079498,0
2017-10-26,64.917999,64.919998,64.709999,64.839996,64.839996,0
2017-10-27,64.832001,65.165001,64.599998,64.599998,64.599998,0
2017-10-30,64.873398,65.029999,64.790001,64.873398,64.873398,0
2017-10-31,64.841301,64.860001,64.709999,64.842400,64.842400,0
2017-11-01,64.670097,64.742996,64.459999,64.670097,64.670097,0
2017-11-02,64.555000,64.667999,64.459999,64.555099,64.555099,0
2017-11-03,64.500198,64.690697,64.389999,64.500504,64.500504,0
2017-11-06,64.693398,64.739998,64.559998,64.693398,64.693398,0
2017-11-07,64.590897,65.169998,64.582497,64.590897,64.590897,0
2017-11-08,65.165001,65.180000,64.879997,65.164497,65.164497,0
2017-11-09,64.910500,65.095001,64.839996,64.910500,64.910500,0
2017-11-10,64.968002,65.370003,64.959999,64.968002,64.968002,0
2017-11-13,65.160301,65.540001,65.144997,65.160301,65.160301,0
2017-11-14,65.438400,65.580002,65.294998,65.438400,65.438400,0
2017-11-15,65.413300,65.464996,65.150002,65.413399,65.413399,0
2017-11-16,null,null,null,null,null,null
2017-11-17,65.209999,65.288002,64.680000,65.209999,65.209999,0
2017-11-20,64.904999,65.120003,64.904999,64.904999,64.904999,0
2017-11-21,65.025002,65.147003,64.805000,65.025002,65.025002,0
2017-11-22,64.760498,64.949997,64.690002,64.761299,64.761299,0
2017-11-23,64.769997,64.879997,64.540001,64.769997,64.769997,0
2017-11-24,64.579697,64.760002,64.537498,64.579399,64.579399,0
2017-11-27,64.544998,64.809998,64.345001,64.544998,64.544998,0
2017-11-28,64.433899,64.594002,64.320000,64.433899,64.433899,0
2017-11-29,64.430298,64.480003,64.269997,64.470001,64.470001,0
2017-11-30,64.414803,64.660004,64.404999,64.414803,64.414803,0
2017-12-01,64.499603,64.610001,64.459999,64.499397,64.499397,0
2017-12-04,64.509003,64.629997,64.285004,64.509003,64.509003,0
2017-12-05,64.350800,64.459999,64.220001,64.351402,64.351402,0
2017-12-06,64.357399,64.580002,64.349998,64.356903,64.356903,0
2017-12-07,64.515198,64.589996,64.480003,64.515198,64.515198,0
2017-12-08,64.541199,64.570000,64.360001,64.542397,64.542397,0
2017-12-11,64.473000,64.504997,64.300003,64.473000,64.473000,0
2017-12-12,64.345001,64.559998,64.345001,64.349998,64.349998,0
2017-12-13,64.550003,64.550003,64.349998,64.550003,64.550003,0
2017-12-14,64.320000,64.453003,64.165001,64.320000,64.320000,0
2017-12-15,64.276497,64.276703,64.010002,64.275002,64.275002,0
2017-12-18,64.072304,64.690002,64.000000,64.072304,64.072304,0
2017-12-19,64.129997,64.250099,63.919998,64.200104,64.200104,0
2017-12-20,64.047401,64.105003,63.965000,64.047600,64.047600,0
2017-12-21,63.965000,64.117996,63.965000,63.965000,63.965000,0
2017-12-22,63.980000,64.070000,63.919998,64.009697,64.009697,0
2017-12-25,64.007797,64.013000,64.007797,64.007797,64.007797,0
2017-12-26,64.010498,64.108002,63.880001,64.010498,64.010498,0
2017-12-27,64.027199,64.163002,64.019997,64.028198,64.028198,0
2017-12-28,64.114601,64.250000,63.980000,64.114998,64.114998,0
2017-12-29,64.055000,64.074997,63.790001,64.061996,64.061996,0
2018-01-01,63.840801,63.869999,63.660000,63.840801,63.840801,0
2018-01-02,63.867599,63.867599,63.419998,63.867599,63.867599,0
2018-01-03,63.380001,63.580002,63.380001,63.459999,63.459999,0
2018-01-04,63.419102,63.590000,63.330002,63.419102,63.419102,0
2018-01-05,63.369598,63.419998,63.209999,63.369598,63.369598,0
2018-01-08,63.264999,63.529999,63.230000,63.264999,63.264999,0
2018-01-09,63.451801,63.730000,63.419998,63.452000,63.452000,0
2018-01-10,63.635601,63.840000,63.568001,63.636101,63.636101,0
2018-01-11,63.759998,63.840000,63.634998,63.759998,63.759998,0
2018-01-12,63.672100,63.720001,63.478001,63.672100,63.672100,0
2018-01-15,63.588501,63.595100,63.330002,63.588501,63.588501,0
2018-01-16,63.522202,64.129997,63.505501,63.521198,63.521198,0
2018-01-17,63.994301,64.084999,63.770000,63.994301,63.994301,0
2018-01-18,63.825001,63.950001,63.759998,63.825001,63.825001,0
2018-01-19,63.867599,63.880001,63.625000,63.867599,63.867599,0
2018-01-22,63.832100,63.990002,63.720001,63.832100,63.832100,0
2018-01-23,63.880100,63.889999,63.740002,63.880100,63.880100,0
2018-01-24,63.750198,63.779999,63.558102,63.750500,63.750500,0
2018-01-25,63.577900,63.639999,63.400002,63.577900,63.577900,0
2018-01-26,63.573799,63.660000,63.439999,63.573101,63.573101,0
2018-01-29,63.570000,63.709999,63.490002,63.570000,63.570000,0
2018-01-30,63.669399,63.820000,63.570000,63.669399,63.669399,0
2018-01-31,63.770000,63.770000,63.545799,63.769901,63.769901,0
2018-02-01,63.665001,64.080002,63.542999,63.665001,63.665001,0
2018-02-02,63.974998,64.235001,63.730000,63.974998,63.974998,0
2018-02-05,64.132500,64.230003,64.004997,64.132500,64.132500,0
2018-02-06,64.314697,64.464996,64.059898,64.314697,64.314697,0
2018-02-07,63.980000,64.309998,63.980000,63.980000,63.980000,0
2018-02-08,64.199997,64.480003,64.150002,64.199997,64.199997,0
2018-02-09,64.439903,64.474998,64.260002,64.440498,64.440498,0
2018-02-12,64.211304,64.364998,64.211197,64.211304,64.211304,0
2018-02-13,64.283501,64.320000,64.180000,64.283501,64.283501,0
2018-02-14,64.249802,64.279999,64.029999,64.250099,64.250099,0
2018-02-15,64.025200,64.093002,63.860001,64.025200,64.025200,0
2018-02-16,63.890900,64.430000,63.813000,63.890900,63.890900,0
2018-02-19,64.379997,64.639999,64.242996,64.379997,64.379997,0
2018-02-20,64.504997,64.940002,64.407997,64.504997,64.504997,0
2018-02-21,64.864998,64.949997,64.727997,64.864998,64.864998,0
2018-02-22,64.894997,65.110001,64.870003,64.894997,64.894997,0
2018-02-23,64.951401,64.970001,64.682999,64.951401,64.951401,0
2018-02-26,64.889999,65.029999,64.629997,64.703003,64.703003,0
2018-02-27,64.781197,65.230003,64.720001,64.780403,64.780403,0
2018-02-28,64.910004,65.599998,64.910004,64.910004,64.910004,0
2018-03-01,65.239998,65.339996,65.110001,65.239998,65.239998,0
2018-03-02,65.150002,65.279999,65.080002,65.150002,65.150002,0
2018-03-05,65.186699,65.209999,64.930000,65.186699,65.186699,0
2018-03-06,65.003197,65.108002,64.794998,65.003700,65.003700,0
2018-03-07,64.889999,65.000000,64.849998,64.889999,64.889999,0
2018-03-08,64.891197,65.400002,64.870300,64.891197,64.891197,0
2018-03-09,65.090302,65.209999,64.940002,65.090401,65.090401,0
2018-03-12,64.964897,65.290001,64.930000,64.964897,64.964897,0
2018-03-13,64.945503,65.239998,64.669998,64.945503,64.945503,0
2018-03-14,64.827301,65.050003,64.750000,64.828102,64.828102,0
2018-03-15,64.834198,65.220001,64.769997,64.836800,64.836800,0
2018-03-16,65.017197,65.040001,64.848000,65.014397,65.014397,0
2018-03-19,65.065002,65.294998,65.010002,65.065002,65.065002,0
2018-03-20,65.210098,65.260002,65.154999,65.210098,65.210098,0
2018-03-21,65.232597,65.260002,65.176697,65.232399,65.232399,0
2018-03-22,65.065598,65.220001,65.014000,65.065598,65.065598,0
2018-03-23,65.160103,65.239998,64.924698,65.160004,65.160004,0
2018-03-26,64.980499,65.029999,64.680000,65.014999,65.014999,0
2018-03-27,64.818001,65.040001,64.690002,64.695000,64.695000,0
2018-03-28,64.935501,65.309998,64.809998,64.895500,64.895500,0
2018-03-29,65.150497,65.400002,65.050003,65.149200,65.149200,0
2018-03-30,65.108002,65.108002,65.019997,65.029999,65.029999,0
2018-04-02,65.108002,65.120003,64.930000,65.105499,65.105499,0
2018-04-03,65.108002,65.139999,64.970001,65.139999,65.139999,0
2018-04-04,64.992996,65.199997,64.900002,64.904999,64.904999,0
2018-04-05,65.035500,65.199997,64.830002,64.995003,64.995003,0
2018-04-06,64.880501,65.023003,64.820000,64.861504,64.861504,0
2018-04-09,64.920502,65.209999,64.805000,64.904503,64.904503,0
2018-04-10,64.947998,65.209999,64.820000,64.870003,64.870003,0
2018-04-11,64.940498,65.419998,64.925003,64.925301,64.925301,0
2018-04-12,65.252998,65.440002,65.184998,65.190002,65.190002,0
2018-04-13,65.280502,65.449997,65.178001,65.275703,65.275703,0
2018-04-16,65.245499,65.669998,65.209999,65.195602,65.195602,0
2018-04-17,65.460503,65.930000,65.379997,65.429298,65.429298,0
2018-04-18,65.670502,65.910004,65.570000,65.675003,65.675003,0
2018-04-19,65.710503,66.129997,65.710297,66.010002,66.010002,0
2018-04-20,65.862999,66.349998,65.862999,66.114799,66.114799,0
2018-04-23,66.200500,66.779999,66.139999,66.196899,66.196899,0
2018-04-24,66.520500,66.533302,66.260002,66.544998,66.544998,0
2018-04-25,66.400497,67.120003,66.379997,66.414101,66.414101,0
2018-04-26,66.910301,66.940002,66.656303,66.907700,66.907700,0
2018-04-27,66.797997,67.040001,66.594803,66.900002,66.900002,0
2018-04-30,66.610497,66.610497,66.199997,66.610001,66.610001,0
2018-05-01,66.450302,66.845001,66.449997,66.449997,66.449997,0
2018-05-02,66.453003,67.029999,66.453003,66.788696,66.788696,0
2018-05-03,66.800003,67.040001,66.330002,67.080002,67.080002,0
2018-05-04,66.660500,66.930000,66.580002,66.660004,66.660004,0
2018-05-07,66.813004,67.470001,66.750000,66.810501,66.810501,0
2018-05-08,67.130501,67.330002,66.959999,67.118797,67.118797,0
2018-05-09,67.160301,67.519997,67.160004,67.162498,67.162498,0
2018-05-10,67.340500,67.599998,67.120003,67.620003,67.620003,0
2018-05-11,67.235497,67.540001,67.070000,67.389999,67.389999,0
2018-05-14,67.350502,67.760002,67.190002,67.382202,67.382202,0
2018-05-15,67.553001,68.320000,67.468002,67.678001,67.678001,0
2018-05-16,68.072998,68.480003,67.750000,68.459999,68.459999,0
2018-05-17,67.767998,68.059998,67.570000,68.059998,68.059998,0
2018-05-18,67.758003,68.419998,67.720001,68.139999,68.139999,0
2018-05-21,67.983002,68.540001,67.978302,67.974998,67.974998,0
2018-05-22,68.108002,68.400002,67.930000,68.400002,68.400002,0
2018-05-23,68.013000,68.510002,68.010002,68.430000,68.430000,0
2018-05-24,68.310303,68.404999,68.260002,68.650002,68.650002,0
2018-05-25,68.260300,68.305000,67.660004,68.260101,68.260101,0
2018-05-28,67.723000,67.723000,67.239998,67.721703,67.721703,0
2018-05-29,67.390503,67.989998,67.370003,67.402802,67.402802,0
2018-05-30,67.830498,68.139999,67.370003,68.129997,68.129997,0
2018-05-31,67.430298,67.769997,67.300003,67.430000,67.430000,0
2018-06-01,67.420502,67.485001,66.919998,67.434998,67.434998,0
2018-06-04,66.987999,67.320000,66.870003,66.925003,66.925003,0
2018-06-05,67.060303,67.300003,67.000000,67.059998,67.059998,0
2018-06-06,67.093002,67.138000,66.790001,67.089996,67.089996,0
2018-06-07,66.830498,67.470001,66.790001,66.830101,66.830101,0
2018-06-08,67.410301,67.879997,67.300003,67.410004,67.410004,0
2018-06-11,67.520500,67.849998,67.309998,67.510002,67.510002,0
2018-06-12,67.462997,67.680000,67.349998,67.489998,67.489998,0
2018-06-13,67.473000,67.910004,67.459999,67.910004,67.910004,0
2018-06-14,67.638000,67.800003,67.449997,67.779999,67.779999,0
2018-06-15,67.682999,68.379997,67.680000,68.129997,68.129997,0
2018-06-18,68.053001,68.510002,67.949997,68.050003,68.050003,0
2018-06-19,68.032997,68.680000,67.970001,68.010002,68.010002,0
2018-06-20,68.303001,68.303001,67.919998,68.050003,68.050003,0
2018-06-21,68.053001,68.449997,67.739998,68.349998,68.349998,0
2018-06-22,67.938004,67.938004,67.690002,67.830002,67.830002,0
2018-06-25,67.860497,68.320000,67.849998,67.854897,67.854897,0
2018-06-26,68.108002,68.449997,68.050003,68.339996,68.339996,0
2018-06-27,68.360497,68.900002,68.300003,68.364998,68.364998,0
2018-06-28,68.920799,69.209999,68.699997,69.239998,69.239998,0
2018-06-29,68.830498,68.889999,68.385002,68.796700,68.796700,0
2018-07-02,68.450500,69.070000,68.370003,68.434998,68.434998,0
2018-07-03,68.710503,68.949997,68.500000,68.694801,68.694801,0
2018-07-04,68.540497,68.959999,68.400002,68.830002,68.830002,0
2018-07-05,68.682999,69.205002,68.529999,68.980003,68.980003,0
2018-07-06,68.873001,69.050003,68.709999,69.070000,69.070000,0
2018-07-09,68.795502,68.795601,68.480003,68.754997,68.754997,0
2018-07-10,68.660301,68.910004,68.610001,68.659798,68.659798,0
2018-07-11,68.748001,69.099998,68.639999,68.900002,68.900002,0
